cveID,vendorProject,product,cwes,CWE_Name,dateAdded,dueDate,attack_vector,CWE_Likelihood,attack_complexity,cvss_score,severity,knownRansomwareCampaignUse,likelihood_prob,complexity_prob,ransomware_probability,risk_category
CVE-2023-6549,Citrix,NetScaler ADC and NetScaler Gateway,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2024-01-17,2024-02-07,NETWORK,High,LOW,7.5,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2023-6548,Citrix,NetScaler ADC and NetScaler Gateway,CWE-94,Improper Control of Generation of Code ('Code Injection'),2024-01-17,2024-01-24,NETWORK,Medium,LOW,8.8,HIGH,Unknown,0.6,0.9,0.72,High
CVE-2018-15133,Laravel,Laravel Framework,CWE-502,Deserialization of Untrusted Data,2024-01-16,2024-02-06,NETWORK,Medium,HIGH,8.1,HIGH,Unknown,0.6,0.3,0.48,Medium
CVE-2023-29357,Microsoft,SharePoint Server,CWE-303,Incorrect Implementation of Authentication Algorithm,2024-01-10,2024-01-31,NETWORK,,LOW,9.8,CRITICAL,Known,0.1,0.9,0.42,Medium
CVE-2023-46805,Ivanti,Connect Secure and Policy Secure,CWE-287,Improper Authentication,2024-01-10,2024-01-22,NETWORK,High,LOW,8.2,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2024-21887,Ivanti,Connect Secure and Policy Secure,CWE-77,Improper Neutralization of Special Elements used in a Command ('Command Injection'),2024-01-10,2024-01-22,NETWORK,High,LOW,9.1,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2023-23752,Joomla!,Joomla!,CWE-284,Improper Access Control,2024-01-08,2024-01-29,NETWORK,,LOW,5.3,MEDIUM,Unknown,0.1,0.9,0.42,Medium
CVE-2016-20017,D-Link,DSL-2750B Devices,CWE-77,Improper Neutralization of Special Elements used in a Command ('Command Injection'),2024-01-08,2024-01-29,NETWORK,High,LOW,9.8,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2023-41990,Apple,Multiple Products,,,2024-01-08,2024-01-29,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2023-27524,Apache,Superset,CWE-1188,Initialization of a Resource with an Insecure Default,2024-01-08,2024-01-29,NETWORK,,LOW,9.8,CRITICAL,Unknown,0.1,0.9,0.42,Medium
CVE-2023-29300,Adobe,ColdFusion,CWE-502,Deserialization of Untrusted Data,2024-01-08,2024-01-29,NETWORK,Medium,LOW,9.8,CRITICAL,Known,0.6,0.9,0.72,High
CVE-2023-38203,Adobe,ColdFusion,CWE-502,Deserialization of Untrusted Data,2024-01-08,2024-01-29,NETWORK,Medium,LOW,9.8,CRITICAL,Known,0.6,0.9,0.72,High
CVE-2023-7101,Spreadsheet::ParseExcel,Spreadsheet::ParseExcel,CWE-95,Improper Neutralization of Directives in Dynamically Evaluated Code ('Eval Injection'),2024-01-02,2024-01-23,LOCAL,Medium,LOW,7.8,HIGH,Unknown,0.6,0.9,0.72,High
CVE-2023-7024,Google,Chromium WebRTC,CWE-787,Out-of-bounds Write,2024-01-02,2024-01-23,NETWORK,High,LOW,8.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2023-49897,FXC,"AE1021, AE1021PE",CWE-78,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),2023-12-21,2024-01-11,NETWORK,High,LOW,8.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2023-47565,QNAP,VioStor NVR,CWE-78,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),2023-12-21,2024-01-11,NETWORK,High,LOW,8.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2023-6448,Unitronics,Vision PLC and HMI,CWE-1188,Initialization of a Resource with an Insecure Default,2023-12-11,2023-12-18,NETWORK,,LOW,9.8,CRITICAL,Unknown,0.1,0.9,0.42,Medium
CVE-2023-41266,Qlik,Sense,CWE-20,Improper Input Validation,2023-12-07,2023-12-28,NETWORK,High,LOW,6.5,MEDIUM,Known,0.9,0.9,0.9,High
CVE-2023-41265,Qlik,Sense,CWE-444,Inconsistent Interpretation of HTTP Requests ('HTTP Request/Response Smuggling'),2023-12-07,2023-12-28,NETWORK,,LOW,9.9,CRITICAL,Known,0.1,0.9,0.42,Medium
CVE-2023-33107,Qualcomm,Multiple Chipsets,CWE-190,Integer Overflow or Wraparound,2023-12-05,2023-12-26,LOCAL,Medium,LOW,7.8,HIGH,Unknown,0.6,0.9,0.72,High
CVE-2023-33106,Qualcomm,Multiple Chipsets,CWE-823,Use of Out-of-range Pointer Offset,2023-12-05,2023-12-26,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2023-33063,Qualcomm,Multiple Chipsets,CWE-416,Use After Free,2023-12-05,2023-12-26,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2022-22071,Qualcomm,Multiple Chipsets,CWE-416,Use After Free,2023-12-05,2023-12-26,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2023-42917,Apple,Multiple Products,CWE-787,Out-of-bounds Write,2023-12-04,2023-12-25,NETWORK,High,LOW,8.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2023-42916,Apple,Multiple Products,CWE-125,Out-of-bounds Read,2023-12-04,2023-12-25,NETWORK,,LOW,6.5,MEDIUM,Unknown,0.1,0.9,0.42,Medium
CVE-2023-6345,Google,Chromium Skia,CWE-190,Integer Overflow or Wraparound,2023-11-30,2023-12-21,NETWORK,Medium,LOW,9.6,CRITICAL,Unknown,0.6,0.9,0.72,High
CVE-2023-49103,ownCloud,ownCloud graphapi,,,2023-11-30,2023-12-21,NETWORK,,LOW,7.5,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2023-4911,GNU,GNU C Library,CWE-122,Heap-based Buffer Overflow,2023-11-21,2023-12-12,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2023-36584,Microsoft,Windows,,,2023-11-16,2023-12-07,NETWORK,,LOW,5.4,MEDIUM,Unknown,0.1,0.9,0.42,Medium
CVE-2023-1671,Sophos,Web Appliance,CWE-77,Improper Neutralization of Special Elements used in a Command ('Command Injection'),2023-11-16,2023-12-07,NETWORK,High,LOW,9.8,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2020-2551,Oracle,Fusion Middleware,,,2023-11-16,2023-12-07,NETWORK,,LOW,9.8,CRITICAL,Unknown,0.1,0.9,0.42,Medium
CVE-2023-36033,Microsoft,Windows,CWE-822,Untrusted Pointer Dereference,2023-11-14,2023-12-05,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2023-36025,Microsoft,Windows,,,2023-11-14,2023-12-05,NETWORK,,LOW,8.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2023-36036,Microsoft,Windows,CWE-122,Heap-based Buffer Overflow,2023-11-14,2023-12-05,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2023-47246,SysAid,SysAid Server,CWE-22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),2023-11-13,2023-12-04,NETWORK,High,LOW,9.8,CRITICAL,Known,0.9,0.9,0.9,High
CVE-2023-36844,Juniper,Junos OS,CWE-473,PHP External Variable Modification,2023-11-13,2023-11-17,NETWORK,,LOW,5.3,MEDIUM,Unknown,0.1,0.9,0.42,Medium
CVE-2023-36845,Juniper,Junos OS,CWE-473,PHP External Variable Modification,2023-11-13,2023-11-17,NETWORK,,LOW,9.8,CRITICAL,Unknown,0.1,0.9,0.42,Medium
CVE-2023-36846,Juniper,Junos OS,CWE-306,Missing Authentication for Critical Function,2023-11-13,2023-11-17,NETWORK,High,LOW,5.3,MEDIUM,Unknown,0.9,0.9,0.9,High
CVE-2023-36847,Juniper,Junos OS,CWE-306,Missing Authentication for Critical Function,2023-11-13,2023-11-17,NETWORK,High,LOW,5.3,MEDIUM,Unknown,0.9,0.9,0.9,High
CVE-2023-36851,Juniper,Junos OS,CWE-306,Missing Authentication for Critical Function,2023-11-13,2023-11-17,NETWORK,High,LOW,5.3,MEDIUM,Unknown,0.9,0.9,0.9,High
CVE-2023-29552,IETF,Service Location Protocol (SLP),,,2023-11-08,2023-11-29,NETWORK,,LOW,7.5,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2023-22518,Atlassian,Confluence Data Center and Server,CWE-863,Incorrect Authorization,2023-11-07,2023-11-28,NETWORK,High,LOW,9.8,CRITICAL,Known,0.9,0.9,0.9,High
CVE-2023-46604,Apache,ActiveMQ,CWE-502,Deserialization of Untrusted Data,2023-11-02,2023-11-23,NETWORK,Medium,LOW,9.8,CRITICAL,Known,0.6,0.9,0.72,High
CVE-2023-46748,F5,BIG-IP Configuration Utility,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),2023-10-31,2023-11-21,NETWORK,High,LOW,8.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2023-46747,F5,BIG-IP Configuration Utility,CWE-288,Authentication Bypass Using an Alternate Path or Channel,2023-10-31,2023-11-21,NETWORK,,LOW,9.8,CRITICAL,Unknown,0.1,0.9,0.42,Medium
CVE-2023-5631,Roundcube,Webmail,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),2023-10-26,2023-11-16,NETWORK,High,LOW,5.4,MEDIUM,Unknown,0.9,0.9,0.9,High
CVE-2023-20273,Cisco,Cisco IOS XE Web UI,CWE-78,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),2023-10-23,2023-10-27,NETWORK,High,LOW,7.2,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2023-4966,Citrix,NetScaler ADC and NetScaler Gateway,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2023-10-18,2023-11-08,NETWORK,High,LOW,7.5,HIGH,Known,0.9,0.9,0.9,High
CVE-2023-20198,Cisco,IOS XE Web UI,CWE-420,Unprotected Alternate Channel,2023-10-16,2023-10-20,NETWORK,,LOW,10.0,CRITICAL,Unknown,0.1,0.9,0.42,Medium
CVE-2023-21608,Adobe,Acrobat and Reader,CWE-416,Use After Free,2023-10-10,2023-10-31,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2023-20109,Cisco,IOS and IOS XE,CWE-787,Out-of-bounds Write,2023-10-10,2023-10-31,NETWORK,High,HIGH,6.6,MEDIUM,Unknown,0.9,0.3,0.66,Medium
CVE-2023-41763,Microsoft,Skype for Business,CWE-918,Server-Side Request Forgery (SSRF),2023-10-10,2023-10-31,NETWORK,,LOW,5.3,MEDIUM,Unknown,0.1,0.9,0.42,Medium
CVE-2023-36563,Microsoft,WordPad,CWE-20,Improper Input Validation,2023-10-10,2023-10-31,LOCAL,High,LOW,5.5,MEDIUM,Unknown,0.9,0.9,0.9,High
CVE-2023-44487,IETF,HTTP/2,CWE-400,Uncontrolled Resource Consumption,2023-10-10,2023-10-31,NETWORK,High,LOW,7.5,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2023-22515,Atlassian,Confluence Data Center and Server,,,2023-10-05,2023-10-13,NETWORK,,LOW,9.8,CRITICAL,Known,0.1,0.9,0.42,Medium
CVE-2023-40044,Progress,WS_FTP Server,CWE-502,Deserialization of Untrusted Data,2023-10-05,2023-10-26,NETWORK,Medium,LOW,8.8,HIGH,Known,0.6,0.9,0.72,High
CVE-2023-42824,Apple,iOS and iPadOS,,,2023-10-05,2023-10-26,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2023-42793,JetBrains,TeamCity,CWE-288,Authentication Bypass Using an Alternate Path or Channel,2023-10-04,2023-10-25,NETWORK,,LOW,9.8,CRITICAL,Known,0.1,0.9,0.42,Medium
CVE-2023-28229,Microsoft,Windows CNG Key Isolation Service,CWE-591,Sensitive Data Storage in Improperly Locked Memory,2023-10-04,2023-10-25,LOCAL,,HIGH,7.0,HIGH,Unknown,0.1,0.3,0.18,Low
CVE-2023-4211,Arm,Mali GPU Kernel Driver,CWE-416,Use After Free,2023-10-03,2023-10-24,LOCAL,High,LOW,5.5,MEDIUM,Unknown,0.9,0.9,0.9,High
CVE-2023-5217,Google,Chromium libvpx,CWE-787,Out-of-bounds Write,2023-10-02,2023-10-23,NETWORK,High,LOW,8.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2018-14667,Red Hat,JBoss RichFaces Framework,CWE-94,Improper Control of Generation of Code ('Code Injection'),2023-09-28,2023-10-19,NETWORK,Medium,LOW,9.8,CRITICAL,Unknown,0.6,0.9,0.72,High
CVE-2023-41991,Apple,Multiple Products,CWE-295,Improper Certificate Validation,2023-09-25,2023-10-16,LOCAL,,LOW,5.5,MEDIUM,Unknown,0.1,0.9,0.42,Medium
CVE-2023-41992,Apple,Multiple Products,CWE-754,Improper Check for Unusual or Exceptional Conditions,2023-09-25,2023-10-16,LOCAL,Medium,LOW,7.8,HIGH,Unknown,0.6,0.9,0.72,High
CVE-2023-41993,Apple,Multiple Products,CWE-754,Improper Check for Unusual or Exceptional Conditions,2023-09-25,2023-10-16,NETWORK,Medium,LOW,8.8,HIGH,Unknown,0.6,0.9,0.72,High
CVE-2023-41179,Trend Micro,Apex One and Worry-Free Business Security,,,2023-09-21,2023-10-12,NETWORK,,LOW,7.2,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2023-28434,MinIO,MinIO,CWE-269,Improper Privilege Management,2023-09-19,2023-10-10,NETWORK,Medium,LOW,8.8,HIGH,Unknown,0.6,0.9,0.72,High
CVE-2022-22265,Samsung,Mobile Devices,CWE-703,Improper Check or Handling of Exceptional Conditions,2023-09-18,2023-10-09,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2014-8361,Realtek,SDK,CWE-20,Improper Input Validation,2023-09-18,2023-10-09,NETWORK,High,LOW,9.8,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2017-6884,Zyxel,EMG2926 Routers,CWE-78,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),2023-09-18,2023-10-09,NETWORK,High,NETWORK,9.0,HIGH,Unknown,0.9,0.1,0.58,Medium
CVE-2021-3129,Laravel,Ignition,,,2023-09-18,2023-10-09,NETWORK,,LOW,9.8,CRITICAL,Known,0.1,0.9,0.42,Medium
CVE-2023-26369,Adobe,Acrobat and Reader,CWE-787,Out-of-bounds Write,2023-09-14,2023-10-05,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2023-35674,Android,Framework,,,2023-09-13,2023-10-04,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2023-20269,Cisco,Adaptive Security Appliance and Firepower Threat Defense,CWE-288,Authentication Bypass Using an Alternate Path or Channel,2023-09-13,2023-10-04,NETWORK,,LOW,9.1,CRITICAL,Known,0.1,0.9,0.42,Medium
CVE-2023-4863,Google,Chromium WebP,CWE-787,Out-of-bounds Write,2023-09-13,2023-10-04,NETWORK,High,LOW,8.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2023-36761,Microsoft,Word,CWE-668,Exposure of Resource to Wrong Sphere,2023-09-12,2023-10-03,NETWORK,,LOW,6.5,MEDIUM,Unknown,0.1,0.9,0.42,Medium
CVE-2023-36802,Microsoft,Streaming Service Proxy,CWE-416,Use After Free,2023-09-12,2023-10-03,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2023-41064,Apple,"iOS, iPadOS, and macOS",CWE-120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),2023-09-11,2023-10-02,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2023-41061,Apple,"iOS, iPadOS, and watchOS",,,2023-09-11,2023-10-02,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2023-33246,Apache,RocketMQ,CWE-94,Improper Control of Generation of Code ('Code Injection'),2023-09-06,2023-09-27,NETWORK,Medium,LOW,9.8,CRITICAL,Unknown,0.6,0.9,0.72,High
CVE-2023-38831,RARLAB,WinRAR,CWE-351,Insufficient Type Distinction,2023-08-24,2023-09-14,LOCAL,,LOW,7.8,HIGH,Known,0.1,0.9,0.42,Medium
CVE-2023-32315,Ignite Realtime,Openfire,CWE-22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),2023-08-24,2023-09-14,NETWORK,High,LOW,7.5,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2023-38035,Ivanti,Sentry,CWE-863,Incorrect Authorization,2023-08-22,2023-09-12,NETWORK,High,LOW,9.8,CRITICAL,Known,0.9,0.9,0.9,High
CVE-2023-27532,Veeam,Backup & Replication,CWE-306,Missing Authentication for Critical Function,2023-08-22,2023-09-12,NETWORK,High,LOW,7.5,HIGH,Known,0.9,0.9,0.9,High
CVE-2023-26359,Adobe,ColdFusion,CWE-502,Deserialization of Untrusted Data,2023-08-21,2023-09-11,NETWORK,Medium,LOW,9.8,CRITICAL,Unknown,0.6,0.9,0.72,High
CVE-2023-24489,Citrix,Content Collaboration,CWE-284,Improper Access Control,2023-08-16,2023-09-06,NETWORK,,LOW,9.8,CRITICAL,Unknown,0.1,0.9,0.42,Medium
CVE-2023-38180,Microsoft,.NET Core and Visual Studio,,,2023-08-09,2023-08-30,NETWORK,,LOW,7.5,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2017-18368,Zyxel,P660HN-T1A Routers,CWE-78,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),2023-08-07,2023-08-28,NETWORK,High,NETWORK,10.0,HIGH,Unknown,0.9,0.1,0.58,Medium
CVE-2023-35081,Ivanti,Endpoint Manager Mobile (EPMM),CWE-22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),2023-07-31,2023-08-21,NETWORK,High,LOW,7.2,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2023-37580,Zimbra,Collaboration (ZCS),CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),2023-07-27,2023-08-17,NETWORK,High,LOW,6.1,MEDIUM,Unknown,0.9,0.9,0.9,High
CVE-2023-38606,Apple,Multiple Products,,,2023-07-26,2023-08-16,LOCAL,,LOW,5.5,MEDIUM,Unknown,0.1,0.9,0.42,Medium
CVE-2023-35078,Ivanti,Endpoint Manager Mobile (EPMM),CWE-287,Improper Authentication,2023-07-25,2023-08-15,NETWORK,High,LOW,9.8,CRITICAL,Known,0.9,0.9,0.9,High
CVE-2023-29298,Adobe,ColdFusion,CWE-284,Improper Access Control,2023-07-20,2023-08-10,NETWORK,,LOW,7.5,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2023-38205,Adobe,ColdFusion,CWE-284,Improper Access Control,2023-07-20,2023-08-10,NETWORK,,LOW,7.5,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2023-3519,Citrix,NetScaler ADC and NetScaler Gateway,CWE-94,Improper Control of Generation of Code ('Code Injection'),2023-07-19,2023-08-09,NETWORK,Medium,LOW,9.8,CRITICAL,Known,0.6,0.9,0.72,High
CVE-2023-36884,Microsoft,Windows,CWE-362,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),2023-07-17,2023-08-29,NETWORK,Medium,HIGH,7.5,HIGH,Known,0.6,0.3,0.48,Medium
CVE-2022-29303,SolarView,Compact,CWE-78,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),2023-07-13,2023-08-03,NETWORK,High,LOW,9.8,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2023-37450,Apple,Multiple Products,,,2023-07-13,2023-08-03,NETWORK,,LOW,8.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2023-32046,Microsoft,Windows,,,2023-07-11,2023-08-01,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2023-32049,Microsoft,Windows,,,2023-07-11,2023-08-01,NETWORK,,LOW,8.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2023-35311,Microsoft,Outlook,CWE-367,Time-of-check Time-of-use (TOCTOU) Race Condition,2023-07-11,2023-08-01,NETWORK,Medium,HIGH,7.5,HIGH,Unknown,0.6,0.3,0.48,Medium
CVE-2023-36874,Microsoft,Windows,CWE-59,Improper Link Resolution Before File Access ('Link Following'),2023-07-11,2023-08-01,LOCAL,Medium,LOW,7.8,HIGH,Unknown,0.6,0.9,0.72,High
CVE-2022-31199,Netwrix,Auditor,"CWE-502, CWE-122",,2023-07-11,2023-08-01,NETWORK,,LOW,9.8,CRITICAL,Known,0.1,0.9,0.42,Medium
CVE-2021-29256,Arm,Mali Graphics Processing Unit (GPU),CWE-416,Use After Free,2023-07-07,2023-07-28,NETWORK,High,LOW,8.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2019-17621,D-Link,DIR-859 Router,CWE-78,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),2023-06-29,2023-07-20,NETWORK,High,LOW,9.8,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2019-20500,D-Link,DWL-2600AP Access Point,CWE-78,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),2023-06-29,2023-07-20,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2021-25487,Samsung,Mobile Devices,CWE-125,Out-of-bounds Read,2023-06-29,2023-07-20,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2021-25489,Samsung,Mobile Devices,CWE-20,Improper Input Validation,2023-06-29,2023-07-20,LOCAL,High,LOW,5.5,MEDIUM,Unknown,0.9,0.9,0.9,High
CVE-2021-25394,Samsung,Mobile Devices,CWE-416,Use After Free,2023-06-29,2023-07-20,LOCAL,High,HIGH,6.4,MEDIUM,Unknown,0.9,0.3,0.66,Medium
CVE-2021-25395,Samsung,Mobile Devices,CWE-362,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),2023-06-29,2023-07-20,LOCAL,Medium,HIGH,6.4,MEDIUM,Unknown,0.6,0.3,0.48,Medium
CVE-2021-25371,Samsung,Mobile Devices,CWE-912,Hidden Functionality,2023-06-29,2023-07-20,LOCAL,,LOW,6.7,MEDIUM,Unknown,0.1,0.9,0.42,Medium
CVE-2021-25372,Samsung,Mobile Devices,CWE-787,Out-of-bounds Write,2023-06-29,2023-07-20,LOCAL,High,LOW,6.7,MEDIUM,Unknown,0.9,0.9,0.9,High
CVE-2023-32434,Apple,Multiple Products,CWE-190,Integer Overflow or Wraparound,2023-06-23,2023-07-14,LOCAL,Medium,LOW,7.8,HIGH,Unknown,0.6,0.9,0.72,High
CVE-2023-32435,Apple,Multiple Products,CWE-787,Out-of-bounds Write,2023-06-23,2023-07-14,NETWORK,High,LOW,8.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2023-32439,Apple,Multiple Products,CWE-843,Access of Resource Using Incompatible Type ('Type Confusion'),2023-06-23,2023-07-14,NETWORK,,LOW,8.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2023-20867,VMware,Tools,CWE-287,Improper Authentication,2023-06-23,2023-07-14,LOCAL,High,HIGH,3.9,LOW,Unknown,0.9,0.3,0.66,Medium
CVE-2023-27992,Zyxel,Multiple Network-Attached Storage (NAS) Devices,CWE-78,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),2023-06-23,2023-07-14,NETWORK,High,LOW,9.8,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2023-20887,VMware,Aria Operations for Networks,CWE-77,Improper Neutralization of Special Elements used in a Command ('Command Injection'),2023-06-22,2023-07-13,NETWORK,High,LOW,9.8,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2020-35730,Roundcube,Roundcube Webmail,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),2023-06-22,2023-07-13,NETWORK,High,LOW,6.1,MEDIUM,Unknown,0.9,0.9,0.9,High
CVE-2020-12641,Roundcube,Roundcube Webmail,CWE-78,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),2023-06-22,2023-07-13,NETWORK,High,LOW,9.8,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2021-44026,Roundcube,Roundcube Webmail,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),2023-06-22,2023-07-13,NETWORK,High,LOW,9.8,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2016-9079,Mozilla,"Firefox, Firefox ESR, and Thunderbird",CWE-416,Use After Free,2023-06-22,2023-07-13,NETWORK,High,NETWORK,5.0,MEDIUM,Unknown,0.9,0.1,0.58,Medium
CVE-2016-0165,Microsoft,Win32k,CWE-264,,2023-06-22,2023-07-13,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2023-27997,Fortinet,FortiOS and FortiProxy SSL-VPN,CWE-122,Heap-based Buffer Overflow,2023-06-13,2023-07-04,NETWORK,High,LOW,9.8,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2023-3079,Google,Chromium V8,CWE-843,Access of Resource Using Incompatible Type ('Type Confusion'),2023-06-07,2023-06-28,NETWORK,,LOW,8.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2023-33009,Zyxel,Multiple Firewalls,CWE-120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),2023-06-05,2023-06-26,NETWORK,High,LOW,9.8,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2023-33010,Zyxel,Multiple Firewalls,CWE-120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),2023-06-05,2023-06-26,NETWORK,High,LOW,9.8,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2023-34362,Progress,MOVEit Transfer,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),2023-06-02,2023-06-23,NETWORK,High,LOW,9.8,CRITICAL,Known,0.9,0.9,0.9,High
CVE-2023-28771,Zyxel,Multiple Firewalls,CWE-78,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),2023-05-31,2023-06-21,NETWORK,High,LOW,9.8,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2023-2868,Barracuda Networks,Email Security Gateway (ESG) Appliance,CWE-20,Improper Input Validation,2023-05-26,2023-06-16,NETWORK,High,LOW,9.8,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2023-32409,Apple,Multiple Products,,,2023-05-22,2023-06-12,NETWORK,,LOW,8.6,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2023-28204,Apple,Multiple Products,CWE-125,Out-of-bounds Read,2023-05-22,2023-06-12,NETWORK,,LOW,6.5,MEDIUM,Unknown,0.1,0.9,0.42,Medium
CVE-2023-32373,Apple,Multiple Products,CWE-416,Use After Free,2023-05-22,2023-06-12,NETWORK,High,LOW,8.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2004-1464,Cisco,IOS,,,2023-05-19,2023-06-09,NETWORK,,HIGH,5.9,MEDIUM,Unknown,0.1,0.3,0.18,Low
CVE-2016-6415,Cisco,"IOS, IOS XR, and IOS XE",CWE-200,Exposure of Sensitive Information to an Unauthorized Actor,2023-05-19,2023-06-09,NETWORK,High,LOW,7.5,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2023-21492,Samsung,Mobile Devices,CWE-532,Insertion of Sensitive Information into Log File,2023-05-19,2023-06-09,LOCAL,Medium,LOW,4.4,MEDIUM,Unknown,0.6,0.9,0.72,High
